1604,2005-08-29,2005-10-14,Mississippi Hurricane Katrina (DR-1604),"Six years after Hurricane Katrina devastated Mississippi, both the Federal Emergency Management Agency and the Mississippi Emergency Management Agency continue to work with local governments and organizations to rebuild stronger and safer communities.Billions of federal dollars have been spent during the past six years to help make rebuilding possible. The following is a summary of the federal and state assistance provided in the Mississippi Hurricane Katrina recovery efforts from Aug. 29, 2005 through Aug. 19, 2011.Highlights"
1605,2005-08-29,2005-09-26,Alabama Hurricane Katrina (DR-1605),"Recovering from a disaster can be measured in many ways. Typically, we hear about the dollars spent to rebuild homes and businesses, or how many projects have been funded to make sure a city or community can provide critical services to its customers. All of these facts and figures are important.  They represent hard work, dedication and cooperative efforts of local, state and federal agencies."
1606,2005-09-23,2005-10-14,Texas Hurricane Rita (DR-1606),""
1607,2005-09-23,2005-11-01,Louisiana Hurricane Rita (DR-1607),""
1608,2005-09-11,2005-09-17,North Carolina Hurricane Ophelia (DR-1608),The head of the U.S. Department of Homeland Security's Federal Emergency Management Agency (FEMA) announced today that federal disaster aid has been made available for North Carolina to supplement state and local recovery efforts in the area struck by Hurricane Ophelia.
1609,2005-10-23,2005-11-18,Florida Hurricane Wilma (DR-1609),"The Federal Emergency Management Agency (FEMA) and the Louisiana Recovery Authority (LRA) recently announced more than $10.8 million in public assistance funding to the Regional Transit Authority (RTA) for Katrina-related damages at two of its New Orleans facilities.Of the recent funding, nearly $9.2 million was provided as a consolidated grant for the RTA’s Desire Parkway facility. This funding combines more than 20 grants into one, enabling the RTA to more quickly access recovery funds."
1610,2005-10-07,2005-10-18,New Hampshire Severe Storms and Flooding (DR-1610),""
1611,2005-08-30,2005-09-01,Commonwealth of the Northern Mariana Islands Typhoon Nabi (DR-1611),The head of the U.S. Department of Homeland Security's Federal Emergency Management Agency (FEMA) announced today that federal disaster aid has been made available for the Commonwealth of the Northern Mariana Islands to supplement state and local recovery efforts in the area struck by Typhoon Nabi.
1612,2005-11-06,2005-11-06,Indiana Tornado and Severe Storms (DR-1612),"Since President Bush issued a disaster declaration for Vanderburgh and Warrick counties on November 8, more than $2.4 million in federal and state disaster assistance has been approved for households and government entities affected by the tornado and severe storms. Federal disaster-assistance statistics to date are as follows:"
1613,2005-10-09,2005-10-15,"Puerto Rico Severe Storms, Flooding, Landslides, and Mudslides (DR-1613)","Federal Emergency Management Agency (FEMA) Public Assistance (PA) funds were approved to the Commonwealth of Puerto Rico for damages set off by the flooding and landslides which occurred in the island on October 9-15, 2005.The total of $13,168,025.54 million dollars in federal funds have been obligated to thirty one applicants from state agencies, municipal governments and a private non-profit institution for infrastructure projects to rebuild and restore damaged public facilities. "
1614,2005-10-07,2005-10-16,Massachusetts Severe Storms and Flooding (DR-1614),""
1615,2005-10-01,2005-10-02,Kansas Severe Storms and Flooding (DR-1615),""
1616,2005-10-04,2005-10-06,North Dakota Severe Winter Storm and Record and/or Near Record Snow (DR-1616),""
1618,2005-09-22,2005-09-26,"Alaska Severe Fall Storm, Tidal Surges, and Flooding (DR-1618)",""
1619,2005-10-14,2005-10-15,Connecticut Severe Storms and Flooding (DR-1619),""
1620,2005-11-27,2005-11-29,South Dakota Severe Winter Storm (DR-1620),"The head of the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) announced today that federal disaster aid has been made available for South Dakota to supplement state and local recovery efforts in the area struck by a severe winter storm from November 27-29, 2005."
1621,2005-11-27,2005-11-30,North Dakota Severe Winter Storm (DR-1621),"The head of the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) announced today that federal disaster aid has been made available for North Dakota to supplement state and local recovery efforts in the area struck by a severe winter storm from November 27-30, 2005."
1622,2005-11-27,2005-11-29,Minnesota Severe Winter Storm (DR-1622),"The head of the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) announced today that federal disaster aid has been made available for Minnesota to supplement state and local recovery efforts in the area struck by a severe winter storm from November 27-29, 2005."
1623,2005-11-27,2006-03-31,Oklahoma Severe Wildfire Threat (DR-1623),"The U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) and the Oklahoma Department of Emergency Management (OEM) encourage individuals and families affected by wildfires from November 27, 2005, to March 31, 2006, to register with FEMA by Friday, April 14.“Now is the time to call 1-800-621-FEMA or go online and get into the system before the April 14 deadline,” Federal Coordinating Officer Philip E. Parr said. “You may be eligible for temporary housing and Other Needs Assistance grants resulting from your losses.”"
1624,2005-11-27,2006-05-14,Texas Extreme Wildfire Threat (DR-1624),The U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) announced today that federal disaster aid in the form of Public Assistance has been made available to reimburse the State of Texas for disaster relief. The State of Texas administers FEMA’s Public Assistance program under which eligible and documented disaster-related costs are reimbursed to state and local government units. FEMA has obligated funds for the following project:
1625,2005-12-15,2005-12-16,South Carolina Severe Ice Storm (DR-1625),"The U.S. Department of Homeland Security's Federal Emergency Management Agency (FEMA) today announced that to date an additional $1,677,402 in federal ice storm disaster aid has been approved for government entities including special purpose districts and certain private non-profit organizations in seven upstate counties. President George W. Bush, at the request of South Carolina Governor Mark Sanford, signed a major disaster declaration on Jan. 20, triggering federal aid to the counties hard-hit by the Dec. 15-16, 2005 ice storm, as well as state agencies."
1626,2005-11-27,2005-11-28,Kansas Severe Winter Storm (DR-1626),The head of the U.S. Department of Homeland Security's Federal Emergency Management Agency (FEMA) announced today that federal disaster funds have been made available for Kansas to help local governments recover from the effects of a severe winter storm that struck the state last November.
1627,2005-11-27,2005-11-28,Nebraska Severe Winter Storm (DR-1627),The head of the U.S. Department of Homeland Security's Federal Emergency Management Agency (FEMA) announced today that federal disaster funds have been made available for Nebraska to supplement state and local recovery efforts in the area hit by a severe winter storm last November.
